movieId,starName
JJm6,Matti Pellonpas
JJm6,Karl Vaananen
JJm6,Sakari Kuomanen
JJm6,Tomi Salmela
JJm9,Johnne Depp
JJm13,Forest Whitaker
JJo1,Rick Moranis
JJo1,Matt Frewer
JJo1,Marcia Strassman
JJo1,Kristine Sutherland
JJo1,Jared Rushton
JJo1,Amy ONeil
JJo1,Thomas Brown
JJo1,Robert Olivieri
JJo2,Bill Campbell
JJo2,Alan Arkin
JJo2,Jennifer Connelly
JJo2,Terry OQuinn
JJo2,Timothy Dalton
JJo2,Tiny Ron
JJo5,Robin Williams
JJo5,Kirsten Dunst
JJo5,David Allen Gries
JJo5,Hans Byrd
JJo5,Bonnie Hurd
JJo5,Bradley Pierce
JJo5,Bebe Neuwirth
JJo5,Jonathan Hyde
JJo5,Lawrie Bill Nundy
JJo5,June Lion
JJo5,Leonard Zola
JJo5,Bobby Porter
JJo10,Jake Gyllenhaal
JJo10,Chad Lindberg
JJo10,Laura Dern
JJo10,William Lee Scott
JJo10,s a
JJo10,Chris Owen
JJo10,Elya Baskin
JJo10,Chris Cooper
JJo10,s a
JJo10,Natalie Cannerday
JJo10,Elya Baskin
JJo10,Chris Ellis
JJo10,s a
JJu10,John Agar
JJu10,Rosemarie Bowe
JJu10,Kiki
JKa47,Bill Elliott
JKa47,Vera Ralston
JKa47,John Carroll
JKa47,Gabby Hayes
JKa55,Jeff Corey
JKa56,Jeff Corey
JKf10,David Straithairn
JKf10,Bonnie Bedalia
JKf10,Saul Rubineck
JKf10,Caroleen Feeney
JkH10,Patrick Magee
JkH10,William Campbell
JkH10,Anna Pavane
JkH20,s a
JKm10,Elsie Ferguson
JKm10,Crawford Kent
JKp8,Jan-Michael Vincent
JKp8,Kay Lenz
JKp8,Slim Pickens
JKp8,L.Q. Jones
JKp10,Terence Hill
JKp10,Valerie Perrine
JKp10,Jackie Gleason
JKp15,Michael Kramer
JKp15,Pamela Ludwig
JKp15,Matt Dillon
JKp18,Beau Bridges
JKp18,Leo Rossi
JKp18,Hoyt Axton
JKp18,Bill McKinney
JKp18,Bonnie Bedelia
JKp20,Ann Jillian
JKp20,Jennifer Jason Leigh
JKp20,Tom Byrd
JKp30,Jodie Foster
JKp30,Kelly McGillis
JKp32,Madeleine Scott
JKp32,Kurt Russell
JKp32,s a
JKp32,Ray Liotta
JKp32,Roger E. Mosley
JKp32,Ken Lerner
JKp33,Michelle Pfeiffer
JKp33,Dennis Haysbert
JKp33,Brian Kerwin
JKp35,Madeleine Stowe
JKp35,Mary Stuart Masterson
JKp35,Drew Barrymore
JKp35,Andie McDowell
JKp35,James Russo
JKp35,Dermot Mulroney
JKp35,James LeGros
JKp35,Robert Loggia
JKp35,Claire Danes
JKp35,Kate Beckinsdale
JKp35,Bill Pullman
JKp35,Tom Amandes
JKp35,Hank Green
JKp35,Jacqueline Kim
JKp35,Lou Richard Phillips
JKp35,s a
JKp35,Daniel LaPaine
JKp35,Nick Pars
JKp35,Skip Karn
JKp35,Davis
JKp35,John Doe
JKp35,s a
JKp35,Roy Koos
JKr10,Isabella Rosselini
JKr10,Maximilian Schell
JKr10,Laura Fraser
JKr10,Adam Monty
JkS5,Tamara Dobson
JkS5,Shelley Winters
JkS5,Breenda Sykes
JkS5,Bernie Casey
JkS10,Susan George
JkS10,Timothy Bottoms
JkS10,Bo Hopkins
JkS10,Art Hindle
JKt10,Val Kilmer
JKt10,Ralph Fiennes
JKt10,s a
JKt10,Michelle Pfeiffer
JKt10,Danny Glover
JKt10,Jeff Goldblum
JKw5,Kirk Douglas
JKw5,John Schneider
JKw5,Lee Purcell
JKw7,Robert Carradine
JKw7,Anthony Edwards
JKw7,Julie Montgomery
JKw7,Ted McGinley
JKw7,Bernie Casey
JKw10,Burt Lancaster
JKw10,Kirk Douglas
JKw10,Charles Durning
JKw10,Alexis Smith
JKw10,Eli Wallach
JKw10,Darlanne Fluegel
JKz10,Matthias Paul
JKz10,Armin MuellerStahl
JKz10,Angela Winkler
JL5,Jerry Lewis
JL5,Alex Gerry
JL5,Bob Clayton
JL5,Herkie Styles
JL5,Milton Berle
JL10,Jerry Lewis
JL10,Brian Donlevy
JL10,Sig Rumann
JL10,Fritz Feld
JL10,Isobel Epsom
JL10,Iris Adrian
JL13,Jerry Lewis
JL13,Stella Stevens
JL13,Howard Morris
JL13,Kathleen Freeman
JL15,Jerry Lewis
JL15,Everett Sloane
JL15,Peter Lorre
JL15,John Carradine
JL15,Phil Harris
JL15,Hans Conried
JLa10,Kim Catrell
JLa10,Lara Zano
JLa10,Dana Delaney
JLa10,Leila Robbins
JLa10,Julianna Lavin
JLa10,Olivia dAbo
JLa10,Cynthia Stevenson
JLa10,Glenn Quinn
JLa10,s a
JLa10,s a
JLa10,s a
JLa10,s a
JLa10,s a
JLB1,Shirley MacLaine
JLB1,Debra Winger
JLB1,Jack Nicholson
JLB1,Danny DeVito
JLB1,John Lithgow
JLB1,Jeff Daniels
JLB7,Holly Hunter
JLB7,Albert Brooks
JLB12,Nick Nolte
JLB12,Whittni Wright
JLB12,Joely Richardson
JLB12,Albert Brooks
JLB12,Juliew Carver
JLB14,Jack Nicholson
JLB14,Helen Hunt
JLB14,Cuba Gooding~jr
JLB14,Greg Kinnear
JLB14,Jill
JLB14,Shirley Knight
JLB14,Skeet Ulrich
JlC4,Dan Hedaya
JlC4,Frances McDormand
JlC4,John Getz
JlC4,M.Emmet Walsh
JlC4,Samm-Art Williams
JlC7,Nicolas Cage
JlC7,Holly Hunter
JlC7,Trey Wilson
JlC7,T.J. Kuhn
JlC7,John Goodman
JlC7,William Forsythe
JlC7,Randall (Tex) Cobb
JlC7,Frances McDormand
JlC7,Sam McMurray
JlC10,Albert Finney
JlC10,John Polito
JlC10,John Turturro
JlC10,Marcia Gay Harden
JlC10,Gabriel Byrne
JlC11,John Turturro
JlC11,John Goodman
JlC11,Michael Lerner
JlC11,John Mahoney
JlC11,Judy Davis
JlC11,Tony Shalhoub
JlC14,Tim Robbins
JlC14,Paul Newman
JlC14,Jennifer Jason Leigh
JlC16,William H. Macy
JlC16,Peter Stormare
JlC16,Steve Buscemi
JlC16,Frances McDormond
JlC16,s a
JlC16,Harve Presnell
JlC16,s a
JlC18,Jeff Bridges
JlC18,Julianne Moore
JlC18,John Goodman
JlC18,David Huddleston
JlC18,Steve Buscemi
JlC18,John Turturro
JlC18,Sam Elliott
JLe10,Walter Matthau
JLe10,Deborah Winters
JLe10,Felicia Farr
JLG1,JeanPaul Belmondo
JLG1,Jean Seberg
JLG1,Daniel Boulanger
JLG1,JeanPierre Melville
JLG1,JeanLouis Richard
JLG1,Philippe deBroca
JLG1,JeanLuc Godard
JLG1,Francois Truffaut
JLG1,Claude Chabrol
JLG4,Anna Karina
JLG4,Michel Subor
JLG8,s a
JLG8,s a
JLG9,Michel Piccoli
JLG9,Brigitte Bardot
JLG9,Jack Palance
JLG9,Fritz Lang
JLG9,s a
JLG10,Macha Meril
JLG10,Philippe Leroy
JLG10,Bernard Noel
JLG11,Anna Karina
JLG11,Claude Brasseur
JLG11,Sami Frey
JLG11,sa
JLG11,Louise Colpeyn
JLG11,Daniele Girard
JLG11,Ernest Menzer
JLG11,Georges Staquet
JLG11,Jean-Luc Goddard
JLG14,JeanPierre Leaud
JLG14,Chantal Goya
JLG15,Eddie Constantine
JLG15,Lemmy Caution
JLG15,Anna Karina
JLG15,Akim Tamiroff
JLG16,Jaen Paul Belmondo
JLG16,Anna Karina
JLG16,s a
JLG16,Jimmy Karoubi
JLG16,Samuel Fuller
JLG16,JeanPierre Leaud
JLG21,Anne Wiazemsky
JLG21,JeanPierre Leaud
JLG21,Juliette Berto
JLG21,Michel S\'eminako
JLG21,Lex deBruijn
JLG21,Omar Diop
JLG22,Marina Vlady
JLG25,Juliet Berto
JLG25,JeanPierre Leaud
JLG27,Anna Karina
JLG27,Saby Rebbot
JLG28,JeanPaul Belmondo
JLG28,Anna Karina
JLG28,JeanClaude Briax
JLG30,Jane Fonda
JLG30,Yves Montand
JLG40,Isabelle Huppert
JLG40,Jacques Dutronc
JLG40,Nathalie Baye
JLG45,Isabelle Huppert
JLG45,Hanna Schygulla
JLG45,Jerzy Radziwilowicz
JLG50,Maruschka Detmers
JLG50,JeanLuc Godard
JLG50,Jaques Bonaffi
JLG52,Myriam Roussel
JLG52,s a
JLG52,Juliette Binoche
JLG55,Enrico Caruso
JLG55,Leontyne Price
JLG55,Theresa Russel
JLG55,Carlo Bergonzi
JLG55,Rachel Yakar
JLG55,Anna Moffo
JLG55,Alfredo Kraus
JLG55,Carol Neblett
JLG55,Rene Kollo
JLG55,Jussi Bjoerling
JLG55,Jennifers Smith
JLG63,s a
JLM2,Gene Tierney
JLM2,Vincent Price
JLM2,Glenn Langan
JLM2,Walter Huston
JLM2,Anne Revere
JLM2,Spring Byington
JLM2,Henry Morgan
JLM2,Jessica Tandy
JLM3,Rex Harrison
JLM3,Gene Tierney
JLM3,Edna Best
JLM3,George Sanders
JLM3,Natalie Wood
JLM3,Vanessa Brown
JLM3,Anna lee
JLM3,Robert Coote
JLM5,Rex Harrison
JLM5,Peggy Cummins
JLM5,William Hartnell
JLM5,Norman Wooland
JLM5,Jill Esmond
JLM6,Celest Holm
JLM6,Jeanne Craine
JLM6,Ann Sothern
JLM6,Linda Darnell
JLM6,Kirk Douglas
JLM6,Paul Douglas
JLM6,Barbara Lawrence
JLM6,Jeffrey Lynn
JLM6,Connie Gilchrist
JLM6,Florence Bates
JLM6,Hobart Cavanaugh
JLM8,Edward G. Robinson
JLM8,Richard Conte
JLM8,Susan Hayward
JLM8,Luther Adler
JLM8,Paul Valentine
JLM8,Efrem Zimbalist~jr
JLM8,Debra Paget
JLM8,Hope Emerson
JLM8,Esther Minciotti
JLM8,Diana Douglas
JLM8,Mushy Callahan
JLM9,Bette Davis
JLM9,Anne Baxter
JLM9,George Sanders
JLM9,Celeste Holm
JLM9,Thelma Ritter
JLM9,Gary Merrill
JLM9,Hugh Marlowe
JLM9,Gregory Ratoff
JLM9,Maryilyn Monroe
JLM9,Barbara Bates
JLM9,Walter Hampden
JLM10,Richard Widmark
JLM10,Sidney Poitier
JLM10,Linda Darnell
JLM10,Ruby Dee
JLM10,Ossie Davis
JLM10,Fred Thompson
JLM11,James Mason
JLM12,John Gielgud
JLM12,Marlon Brando
JLM12,Greer Garson
JLM12,Deborah Kerr
JLM12,Louis Calhern
JLM12,Edmond Obrien
JLM12,George Macready
JLM12,Michael Pate
JLM12,John Hoyt
JLM12,Alan Napier
JLM13,Ava Gardner
JLM13,Warren Stevens
JLM13,Edmund OBrien
JLM13,Humphrey Bogart
JLM13,Rossano Brazzi
JLM13,Marius Goring
JLM13,Valentina Cortese
JLM13,Elizabeth Sellars
JLM13,Franco Interlenghi
JLM13,Bessie Love
JLM13,Tonio Selwart
JLM14,Frank Sinatra
JLM14,Marlon Brando
JLM14,Vivian Blaine
JLM14,Stubby Kaye
JLM16,Katherine Hepburn
JLM16,s a
JLM16,Elizabeth Taylor
JLM16,Montgomery Clift
JLM16,Albert Dekker
JLM16,Mercedes McCambridge
JLM16,Gary Raymond
JLM17,Elizabeth Taylor
JLM17,Richard Burton
JLM17,Rex Harrison
JLM17,Hume Cronyn
JLM17,Martin Landau
JLM17,Roddy McDowall
JLM17,Pamela Brown
JLM17,George Cole
JLM17,Cesare Danova
JLM17,Robert Stephens
JLM20,Laurence Olivier
JLM20,Laurence Olivier
JLM20,Michael Caine
JLM20,Michael Caine
JLM20,Margo Channing
JLo4,David Wayne
JLo4,Howard daSilva
JLo4,Steve Brodie
JLo4,Raymond Burr
JLo4,Luther Adler
JLo4,Martin Gabel
JLo4,Glenn Anders
JLo4,Karen Morley
JLo4,Norman Lloyd
JLo4,Walter Burke
JLo11,Kirstie Alley
JLo11,Joseph Bottoms
JLo17,Monica Vitti
JLo17,s a
JLo17,Derk Bogard
JLo18,Dirk Bogarde
JLo18,Stanley Baker
JLo18,Vivian Merchant
JLo23,Jane Fonda
JLo23,David Warner
JLo23,Edward Fox
JLo23,Trevor Howard
JLo25,Glenda Jackson
JLo25,Michael Caine
JLo25,Helmut Berger
JLo25,Marcus Richardson
JLo25,Kate nelligan
JLo25,Rene Koldehoff
JLo25,Michael Lonsdale
JLo26,Alain Delon
JLo26,Jeanne Moreau
JLo26,Michel Lonsdale
JLo27,Ruggero Raimondo
JLo27,Jose vanDam
JLo27,Teresa Berganza
JLo27,Kiri TeKanawa
JLo27,John Macurdy
JLo27,Edda Moser
JLo27,Kenneth Riegel
JLo27,Malcolm King
JLo27,Eric Adjani
JLo30,Lee Majors
JLo30,Jennifer ONeill
JLo30,Art Carney
JLo30,George Kennedy
JLo30,Harris Yulin
JLo30,Terry Kiser
JLo30,Richard Lynch
JLo30,Albert Salmi
JLp10,Hugh Grant
JLp10,Judy Davis
JLp10,Bernadette Peters
JLp10,Julian Sand
JLp10,Mandy Patinkin
JLp10,Emma Thompson
JLp10,Ralph Brown
JLp10,George Corraface
JLp10,Anton Rodgers
JLp10,Anna Massey
JLr10,Anulka Morris
JLr10,Marianne Morris
JLr10,s a
JLr10,s a
JLr10,s a
JlS10,JeanPierre Marielle
JLT10,John Mills
JLT11,sa
JLT11,Kenneth Moore
JLT11,sa
JLT12,Lauren Bacall
JLT12,Kenneth Moore
JLT12,Herbert Lom
JLT15,Gregory Peck
JLT15,Anthony Quinn
JLT15,David Niven
JLT15,Irene Papas
JLT17,Yul Brynner
JLT17,Tony Curtis
JLT19,Gregory Peck
JLT19,Robert Mitchum
JLT19,Polly Bergen
JLT19,Martin Balsam
JLT19,Lori Martin
JLT21,Ingrid Thulin
JLT21,Maximilian Schell
JLT21,Samantha Eggar
JLT21,Herbert Lom
JLT24,David Niven
JLT24,Topol
JLT24,Ori Levi
JLT24,Anna Karina
JLT24,John Hurt
JLT24,Anthony Quayle
JLT27,Roddy McDowall
JLT27,Don Murray
JLT27,Natalie Trundy
JLT29,Jeff East
JLT29,Paul Winfield
JLT29,David Wayne
JLT29,Harvey Korman
JLT29,Arthour OConnell
JLT29,Gary Merrill
JLT32,Charles Bronson
JLT32,John Houseman
JLT32,Jacqueline Bisset
JLT32,Harry Guardino
JLT32,Maximilian Schell
JLT34,Anthony Quinn
JLT34,Jacqueline Bisset
JLT34,Raf Vallone
JLT34,Edward Albert
JLT34,James Franciscus
JLT35,Charles Bronson
JLT35,Jason Robards
JLT35,Dominique Sanda
JLT35,Camilla Sparv
JLT35,Gilbert Roland
JLT36,Gregory Peck
JLT36,Telly Savalas
JLT36,Omar Sharif
JLT36,Julie Newmar
JLT36,Camilla Sparv
JLT36,Keenan Wynn
JLT36,Ted Cassidy
JLT36,Lee J. Cobb
JLT36,Raymond Massey
JLT36,Burgess Meredith
JLT36,Anthony Quayle
JLT36,Edward G. Robinson
JLT36,Eli Wallach
JLT39,Charles Bronson
JLT39,J.Lee Thompson
JLT39,Gene Davis
JLT39,Lisa Eilbacher
JLT50,Richard Chamberlain
JLT50,Sharon Stone
JLT50,Herbert Lom
JLT50,s a
JLT50,John RhysDavies
JLT50,Ken Gampu
JLT39,Charles Bronson
JLv10,Stephen Dorff
JLy10,Sherilyn Fenn
JLy10,Julian Sands
JLy10,Bill Paxton
JLz2,Maxime Collin
JLz2,Yves Montmarquette
JLz2,Roland Blouin
JLz2,Julien Guiomar
JLz2,Ginette Reno
JLz2,s a
JLz2,Gilbert Sicotte
JLz2,Pierre Bourgault
JMa30,Gustav Froehlich
JMa30,Betty Amann
JMa30,"Albert Steinr\""uck"
JMa30,Else Heller
JMa30,Hans Schlettow
JMa30,Hans Albers
JMa50,Gloria Swanson
JMa50,John Bowles
JMa60,George Sanders
JMa60,Margaret Lindsay
JMa60,Vincent Price
JMa60,Alan Napier
JMa60,Nan Grey
JMa60,Cecil Kellaway
JMa60,Dick Foran
JMa60,Miles Mander
JMB3,Richard Gere
JMB3,Valerie Kaprisky
JMB3,Art Metrano
JMB3,William Tepper
JMB3,John P.Ryan
JMB3,Robert Dunn
JMB3,JeanPierre Melville
JMB4,Dennis Quaid
JMB4,Ellen Barkin
JMB5,Dennis Quaid
JMB5,Winona Ryder
JMB5,Alec Baldwin
JMB5,Trey Wilson
JMB5,John Doe
JMB5,Peter Cook
JMB5,Joe Bob Briggs
JMB5,Lisa Blount
JMB5,Steve Allen
JMB7,Rosanna Arquette
JMB7,Kevin Anderson
JMB7,John Lithgow
JMB7,"Jorge Cevera~jr,"
JMB7,Ernesto LaGuardia
JmC10,Benjamin Smoke
JmC10,Pattie Smith
JMd10,Luis Gnecco
JMd10,Luz Croxatto
JMd10,Francisco Reyes
JMe1,Dick Bangham
JMe1,Joe Lee
JMe1,Steven Lorber
JMe1,Gloria Mejia
JMe1,Breon
JmF10,Aidan Quinn
JmF10,Daryl Hannah
JmF10,Kenneth McMillan
JmF10,Cliff DeYoung
JmF20,Ed Harris
JmF20,Alan Arkin
JmF20,Al Pacino
JmF20,Kevin Spacy
JmF20,Jack Lemmon
JmF20,Alec Baldwin
JmF25,Marky Mark
JmF25,Mark Wahlberg
JMG4,Shirley MacLaine
JMG4,Richard Attenborough
JMG4,James Booth
JMG10,Dudley Moore
JMG10,Suzy Kendall
JMG10,Eddie Foy~jr.
JMl1,Robert Mitchum
JMl1,Martin Sheen
JMl1,Bruce Dern
JMl1,Stacy Keach
JMn1,Pruitt Taylor Vince
JMn1,Shelley Winters
JMn1,Liv Tyler
JMn1,Evan Danbo
JMn1,Deborah Harry
JMn2,Sylvester Stallone
JMn2,Annabella Sciorra
JMn2,Harvey Keitel
JMn2,Ray Liotta
JMn2,Robert deNiro
JMn2,Michael Rapaport
JMn2,Cathy Moriarty
JMn2,Janeane Garofalo
JMn5,Winona Ryder
JMn5,Winona Ryder
JMn5,Angelina Jolie
JMP10,Robin Strasser
JMP10,Arthur Roberts
JMP10,s a
JMP10,John Beal
JMr10,Matthew Lillard
JMr10,Michael Gorjian
JMr10,Jason Segel
JMS1,Steven Keats
JMS1,Carol Kane
JMS1,Mel Howard
JMS1,Paul Freedman
JMS1,Dorrie Kavanaugh
JMS1,Zvee Scooler
JMS1,Leib Lensky
JMS1,Doris Roberts
JMS2,John Heard
JMS2,Lindsay Crouse
JMS2,Jeff Goldblum
JMS2,Jill Eikenberry
JMS2,Stephen Collins
JMS2,Marilu Henner
JMS2,Bruno Kirby
JMS2,Gwen Welles
JMS7,Amy Irving
JMS7,Peter Rigert
JMS7,s a
JMS7,Reizel Bozyk
JMS9,Patrick Dempsey
JMS9,Kate Jackson
JMS9,Robert Ginty
JMS9,Nancy Valen
JMS9,Barbara Carrera
JMS9,Bernie Coulson
JMS9,Ray Girardin
JMS9,Robert Camilletti
JMS9,Vic Tayback
JMS9,Kim Miyori
JMS9,Kirsty Alley
JMS9,Robert Picardo
JMS9,Carrie Fisher
JMS9,Peter Koch
JMS9,E.G. Daley
JMu3,Viviane Romance
JMu3,JeanLouis Barrault
JMu3,Alla Donnell
JMu3,Mady Berry
JMu3,Genevieve Sorya
JMu3,Pierre Fresnay
JMw10,Kurt Russell
JMw10,Kathleen Quinlan
JMw10,J.T. Walsh
JN2,Brenda Marshall
JN2,David Bruce
JN2,Virginia Field
JN2,Jerome Cowan
JN2,Rose Hobart
JN2,Heather Angel
JN3,Peter Lorre
JN3,Sidney Greenstreet
JN3,Zachary Scott
JN3,Faye Emerson
JN3,Victor Francen
JN3,Steven Geray
JN3,Florence Bates
JN3,Eduardo Cianelli
JN3,Kurt Katch
JN3,John Abbott
JN3,Monte Blue
JN7,John Garfield
JN7,Joan Crawford
JN9,Ida Lupino
JN9,Cornel Wilde
JN9,Richard Widmark
JN9,John Doe
JN10,Jane Wyman
JN10,Lew Ayres
JN10,Charles Bickford
JN10,Agnes Moorehead
JN10,Stephen McNally
JN10,Jan Sterling
JN10,Mabel Paige
JN12,Irene Dunne
JN12,Alec Guiness
JN12,Finlay Currie
JN12,Andrew Ray
JN12,Anthony Steel
JN12,Constance Smith
JN12,Edward Rigby
JN13,Claudette Colbert
JN15,Shelley Winters
JN15,Gary Merrill
JN15,Michael Rennie
JN15,Keenan Wynn
JN15,Evelyn Varden
JN15,Bette Davis
JN16,Jeffrey Hunter
JN16,Jean Peters
JN16,Walter Brennan
JN16,Constance Smith
JN16,Jack Elam
JN19,Clifton Webb
JN19,s a
JN19,Barbara Stanwyk
JN19,Robert Wagner
JN19,Audrey Dalton
JN19,Thelma Ritter
JN19,Brian Aherne
JN19,Richard Basehart
JN19,Allyn Joslyn
JN19,s a
JN20,Marilyn Monroe
JN20,Lauren Bacall
JN20,Betty Grable
JN20,William Powell
JN20,Cameron Mitchell
JN20,David Wayne
JN20,Rory Calhoun
JN20,Alex dArcy
JN20,Fred Clark
JN21,Clifton Webb
JN21,Dorothy McGuire
JN21,Louis Jourdan
JN21,Jean Peters
JN21,Rossano Brazzi
JN21,Maggie McNamara
JN21,Howard StJohn
JN21,Kathryn Givney
JN21,Catheleen Nesbitt
JN23,Fred Astaire
JN23,Leslie Caron
JN23,Fred Clark
JN23,Thelma Ritter
JN23,Terry Moore
JN23,Charlotte Austin
JN23,Larry Keating
JN23,Ray Anthony
JN25,Lana Turner
JN25,Fred MacMurray
JN25,Richard Burton
JN25,Joan Caulfield
JN25,Eugene Leontovich
JN25,Michael Renne
JN31,AnnMargret
JN31,Tony Franciosa
JN31,Carol Lynley
JN31,Gene Tierney
JN31,Brian Keith
JN31,Gardner McKay
JN31,Isobel Elsom
JnC1,Lu Lu
JnC1,George Segal
JnC1,Lopsang
JnD6,Jean Marais
JnD6,Madelaine Sologne
JnD6,Yvonne deBray
JnD6,Pi\'eral
JnD10,Pierre Blanchar
JnD10,Michele Morgan
JnD10,s a
JnD11,Micheline Presle
JnD11,Marcel Pagliero
JnD11,Marguerite Moreno
JnD11,Charles Dullin
JnD28,Michele Morgan
JnD31,Michele Morgan
JnD36,Jean Gabin
JnD36,Annie Giradot
JnD36,Jean Desailly
JnD36,Oliver Hussenot
JnD36,Alfred Adam
JnD36,Lino Ventura
JnD39,Gina Lollobridgida
JnD39,Stephen Boyd
JnD39,Massima Girotti
JnD39,Raymond Pellegrin
JnD39,Mucheline Presle
JnD39,Barbara Steele
JnD39,Peter Baldwin
JnD39,Riccardo Freda
JNi1,William Tepper
JNi1,Michael Warren
JNi1,Bruce Dern
JNi1,Robert Towne
JNi1,Karen Black
JNi1,Michael Margotta
JNi10,Jack Nicholson
JNi10,Mary Steenburgen
JNi10,Veronica Cartwright
JNi10,John Belushi
JNi10,Christopher Lloyd
JNi10,Richard Bradford
JNi10,Luana Anders
JNi10,Danny deVito
JNi10,Ed Begley~jr.
JNi20,Jack Nicholson
JNi20,Harvey Keitel
JNi20,Meg Tilly
JNi20,Madelaine Stowe
JNi20,Eli Wallach
JNi20,Ruben Blades
JNi20,Frederic Forrest
JNi20,David Keith
JNi20,Richard Farrington
JnL10,Eric Idle
JnL10,Robbie Coltrane
JnL10,Janet Suzman
JnL10,Camille Codura
JnL10,Doris Hare
JnL10,Lila Kate
JnL10,Robert Patterson
JnL10,Winton Dennis
JnL10,Robert Morgan
JnL10,Tom Hickey
JnL10,Colin Campbell
JnL10,Nicholas Heweteson
JnL10,Gary Tang
JnL10,David Forman
JnL10,Nigel Fan
JnL10,Ozzie Tue
JnL12,Joe Pesci
JnL12,Ralph Maccio
JnL12,Mitchell Whitfield
JnL12,Marisa Tomei
JnL12,Fred Gwynne
JnL12,Austin Pendleton
JnL12,Bruce McGill
JnL12,Lane Smith
JnL12,Austin Pendleton
JnL13,Eddie Murphy
JnL13,Lane Smith
JnL13,Sheryl Lee Ralph
JnL13,Joe Don Baker
JnL13,s a
JnL13,s a
JnL13,James Garner
JnL15,Michael J. Fox
JnL15,Kirk Douglas
JnL15,Nancy Travis
JnL15,Olivia dAbo
JnL15,Phil Hartman
JnL15,Ed Begley~jr.
JnL15,Colleen Camp
JnL18,Michael Richards
JnL18,Jeff Daniels
JnL18,Charlize Theron
JnL18,Jessica Steen
JnL18,Alexandra Wentworth
JnL18,Rip Torn
JnL18,Jessica C.
JnL18,Austin Pendleton
JNm25,Jeanne Crain
JNm25,Michael Rennie
JNm25,Carl Betz
JNm25,Casey Adams
JNm25,Mary Anderson
JNm25,Willis Bouchy
JNm25,s a
JNm25,s a
JNm30,Jeff Morrow
JNm30,Faith Domergue
JNm30,Rex Reason
JNm30,Lance Fuller
JNm40,Denny Miller
JNm40,Joanna Barnes
JNm40,Cesare Danova
JNm40,Robert Douglas
JNm60,Gene Barry
JNm60,s a
JNm61,Peter Brown
JNm61,Victor Jory
JNm61,sa
JNm61,Lawrence Tierney
JNm61,sa
JNm61,"
sa"
JNm61,sa
JNm61,sa
JNm62,Dan Duryea
JNm62,Terese Wright
JNm63,Joan Hackett
JNm63,Kevin McCarthy
JNm64,Roddy McDowell
JNm64,Diane Sayer
JNm64,Ruth McDevitt
JNm65,Lillian Gish
JNm65,Maggie McNamara
JNm65,Peter Lind Hayes
JNm65,Patricia Cutts
JNm66,Patricia Medina
JNm66,Roddy mcDowell
JNm66,Efrem Zimbalist~jr
JNm67,Lola albright
JNm67,George Kennedy
JNm67,Barry Nelson
JNm68,John Kerr
JNm68,Dana Wynter
JNm68,T.C. Jones
JNm68,Louise latham
JNm69,June Lockhart
JNm69,John Anderson
JnCN10,Winona Ryder
JnCN10,Richard Gere
JnCN10,Elaine Stritch
JnCN10,Anthony LaPaglia
JnCN10,Vera Farmiga
JnCN10,sa
JnCN10,sa
JnN10,Linda Hunt
JnN10,Kath Soucie
JNo10,Lisa Harrow
JNo10,Larry Pine
JNo10,s a
JNs100,Lorne Greene
JNs100,John Qualen
JNs100,Madge Kennedy
JNs100,Ruth Swanson
JNs100,John Harmon
JNs100,Malcolm Atterbury
JNs100,Paley Baer
JNs100,Paul Brinegan
JNs101,Robert H. Harris
JNs101,Louise Larrabee
JNs101,Meg Mundy
JNs101,Gage Clark
JNs101,Michael Ansara
JNs101,Helen Spring
JNs102,Leora Dana
JNs102,Alan Hewitt
JNs102,Ralph Clanton
JNs102,Jaques Bergerac
JNs103,Robert Middleton
JNs103,Robert Horton
JNs104,Cedric Hardwicke
JNs104,Evelyn Rude
JNs104,Hugh Marlowe
JNs104,Robert Culp
JNs104,Rebecca West
JNs104,Edith Barrett
JNs105,E.G. Marsall
JNs106,Oscor Homolka
JNs106,Jo VanFleet
JNs106,Claude Atkins
JNs107,George Willis
JNs107,Robert Flemyng
JNs108,Alec Nicol
JNs108,Don Keefer
JNs108,Nita Talbot
JNs108,Carmen Mathews
JNs109,Martin Balsam
JNs109,Norma Crane
JNs109,Leif Erickson
JNs110,Jane Greer
JNs110,Rory Calhoun
JNs111,Dennis Morgan
JNs111,Estelle Winwood
JNs111,Ellen Corby
JNs111,Ida Moore
JNs111,Elizabeth Patterson
JNs111,Joseph Dowling
JNs111,Paul Maxwell
JNs111,P. Harris
JNs111,Ellen Corby
JNs111,Ida Moore
JNs112,Robert H. Harris
JNs112,Jerry Paris
JNs112,Philip Pine
JNs112,Wendell Holmes
JNs112,Warrick Hogan
JNs112,Joanne Linoche
JNs112,s a
JNs210,Hayley Mills
JNs210,Burl Ives
JNs210,Dorothy McGuire
JNs210,Darren McGavin
JNs210,Deborah Walley
JNs210,Una Merkel
JNs210,Eddie Hodges
JNs210,Michael J. Pollard
JnT10,Gene Hackman
JnT10,Barbra Streisand
JnT10,Diane Ladd
JnT10,Dennis Quaid
JoA10,Keuanu Reeves
JoA10,Barbara Hershey
JoA10,Peter Falk
JoA10,Peter gallagher
JoA10,Elizabeth McGovern
JoA10,John Laroquette
JoA10,Richard B. Shull
JoA10,Henry Gibson
JoA10,San Hedaya
JoA10,Buck Henry
JoA10,Hope Lange
JoA10,Irving Metzman
